correct,RT,response,sLength,mainTrial,position,respond,SOA,tGen,tImg
1,0.75396,9,0.090312,67,1,1,0.076157,1,66
1,0.6248,9,0.089884,68,1,1,0.076157,1,60
0,0.90155,9,0.089845,68,1,1,0.076157,2,9
1,0.70648,9,0.10006,69,1,1,0.080883,1,69
1,0.60332,8,0.099936,69,2,1,0.080883,2,20
1,0.65806,8,0.099898,70,2,1,0.080883,2,9
1,0.61894,10,NaN,70,1,0,0.076157,1,6
1,0.76381,9,0.089947,71,2,1,0.076157,1,64
1,0.76863,8,0.089997,71,1,1,0.076157,2,60
1,0.67745,9,0.089991,72,1,1,0.071432,1,7
NaN,NaN,NaN,NaN,72,2,0,0.071432,1,43
