correct,RT,response,sLength,mainTrial,position,respond,SOA,tGen,tImg
0,0.64027,9,0.19961,31,1,1,0.1875,2,16
1,0.51737,10,NaN,32,1,0,0.19792,1,72
1,0.62424,9,0.20985,32,2,1,0.19792,1,14
1,0.66298,8,0.20993,33,2,1,0.19792,2,66
1,0.57168,9,0.19988,33,1,1,0.1875,1,14
1,0.59859,8,0.19982,34,2,1,0.1875,2,54
1,0.66951,9,0.19993,34,1,1,0.1875,1,56
1,0.72234,8,0.18989,35,1,1,0.17708,2,14
1,0.71518,8,0.18996,35,2,1,0.17708,2,54
1,0.64398,9,0.18996,36,1,1,0.17708,1,58
1,0.6027,10,NaN,36,2,0,0.16667,1,66
0,0.70558,9,0.18012,37,1,1,0.16667,2,15
1,0.73637,8,0.18977,37,2,1,0.17708,2,3
0,0.79129,9,0.18988,38,2,1,0.17708,2,57
0,0.79815,9,0.19997,38,1,1,0.18229,2,56
0,0.76104,8,0.19998,39,2,1,0.1875,1,33
1,0.58564,9,0.20988,39,1,1,0.19271,1,63
1,0.69038,8,0.20979,40,2,1,0.19271,2,38
1,0.63741,8,0.20984,40,2,1,0.19271,2,79
1,0.82829,8,0.19974,41,1,1,0.1875,2,34
1,0.48709,10,NaN,41,1,0,0.1875,1,61
1,0.7099,8,0.19985,42,2,1,0.1875,2,59
1,0.5525,10,NaN,42,1,0,0.18229,2,3
0,0.65159,8,0.19993,43,2,1,0.18229,1,32
0,0.71828,8,0.19979,43,2,1,0.1875,1,10
1,0.68933,10,NaN,44,2,0,0.19271,2,1
1,0.892,8,0.20984,44,1,1,0.19271,2,5
1,0.8449,8,0.20995,45,1,1,0.19271,2,40
1,0.67759,8,0.19987,45,2,1,0.1875,2,36
1,0.72647,8,0.19982,46,1,1,0.1875,2,15
1,0.58124,10,NaN,46,1,0,0.1875,1,86
1,0.69226,8,0.19998,47,2,1,0.18229,2,30
1,0.67303,8,0.19992,47,1,1,0.18229,2,56
1,0.73381,8,0.19995,48,2,1,0.18229,2,25
1,0.68662,9,0.18982,48,2,1,0.17708,1,22
1,0.6636,8,0.18998,49,2,1,0.17708,2,43
1,0.76418,8,0.1898,49,1,1,0.17708,2,45
1,0.58508,10,NaN,50,1,0,0.17188,2,69
1,0.77194,8,0.18987,50,1,1,0.17188,2,15
1,0.69882,8,0.19,51,2,1,0.17188,2,57
1,0.69745,10,NaN,51,2,0,0.16667,1,34
1,0.65242,9,0.17981,52,1,1,0.16667,1,78
1,0.67525,8,0.17988,52,1,1,0.16667,2,55
1,0.68203,9,0.17981,53,2,1,0.16146,1,4
0,0.78287,8,0.17986,53,1,1,0.16146,1,54
1,0.58376,8,0.17988,54,2,1,0.16667,2,52
1,0.64855,9,0.17989,54,1,1,0.16667,1,38
0,0.60139,9,0.17993,55,1,1,0.16667,2,65
1,0.66825,8,0.18995,55,2,1,0.17188,2,78
1,0.59507,9,0.18986,56,2,1,0.17188,1,77
1,0.57181,9,0.18975,56,1,1,0.17188,1,77
1,0.64484,8,0.17993,57,1,1,0.16667,2,19
1,0.54957,8,0.17985,57,2,1,0.16667,2,77
1,0.67643,9,0.18,58,1,1,0.16667,1,83
1,0.58708,10,NaN,58,1,0,0.16146,1,70
1,0.71601,9,0.17986,59,2,1,0.16146,1,17
1,0.57092,9,0.17996,59,1,1,0.16146,1,14
1,0.48374,10,NaN,60,2,0,0.15625,2,11
1,0.65854,9,0.16996,60,2,1,0.15625,1,66
1,0.63748,9,0.16992,61,1,1,0.15625,1,61
1,0.63163,9,0.16927,61,2,1,0.15104,1,20
1,0.67288,8,0.16988,62,2,1,0.15104,2,73
1,0.73391,8,0.16994,62,2,1,0.15104,2,5
1,0.58076,9,0.15999,63,2,1,0.14583,1,74
0,0.67949,9,0.16009,63,2,1,0.14583,2,21
0,0.84635,8,0.16991,64,2,1,0.15104,1,39
0,0.69507,9,0.1698,64,1,1,0.15625,2,33
1,0.61191,10,NaN,65,1,0,0.16146,1,21
1,0.54285,9,0.17985,65,1,1,0.16146,1,57
0,0.63158,8,0.17983,66,2,1,0.16146,1,80
1,0.68051,8,0.17989,66,2,1,0.16667,2,26
0,0.66122,9,0.17977,67,1,1,0.16667,2,60
1,0.56401,10,NaN,67,2,0,0.17188,2,34
1,0.64889,9,0.18986,68,2,1,0.17188,1,51
1,0.6477,9,0.18979,68,2,1,0.17188,1,30
NaN,NaN,NaN,NaN,69,2,0,0.16667,2,53
1,0.72136,10,NaN,69,2,0,0.16667,1,16
0,0.75192,8,0.17947,70,2,1,0.16667,1,70
1,0.63906,8,0.18996,70,2,1,0.17188,2,72
1,0.75195,8,0.18994,71,2,1,0.17188,2,28
1,0.72674,9,0.18987,71,1,1,0.17188,1,71
1,0.7496,10,NaN,72,2,0,0.16667,1,7
NaN,NaN,NaN,NaN,72,2,0,0.16667,1,11
