correct,RT,response,sLength,mainTrial,position,respond,SOA,tGen,tImg
NaN,NaN,NaN,0.25993,36,1,1,0.25,2,54
NaN,NaN,NaN,0.25997,36,2,1,0.25,1,23
NaN,NaN,NaN,0.25986,37,1,1,0.25,1,48
NaN,NaN,NaN,0.25988,37,1,1,0.25,1,20
NaN,NaN,NaN,NaN,38,2,0,0.25,1,78
NaN,NaN,NaN,0.25994,38,1,1,0.25,1,54
NaN,NaN,NaN,0.25978,39,1,1,0.25,1,19
NaN,NaN,NaN,0.25986,39,1,1,0.25,2,47
NaN,NaN,NaN,0.25964,40,2,1,0.25,2,30
NaN,NaN,NaN,NaN,40,1,0,0.25,1,51
NaN,NaN,NaN,0.25974,41,2,1,0.25,1,24
NaN,NaN,NaN,NaN,41,2,0,0.25,2,20
NaN,NaN,NaN,0.25978,42,2,1,0.25,2,26
NaN,NaN,NaN,0.25977,42,1,1,0.25,2,15
NaN,NaN,NaN,0.25977,43,2,1,0.25,1,49
NaN,NaN,NaN,0.2599,43,2,1,0.25,1,48
NaN,NaN,NaN,0.25993,44,1,1,0.25,2,43
NaN,NaN,NaN,NaN,44,2,0,0.25,1,7
NaN,NaN,NaN,0.25995,45,2,1,0.25,2,72
NaN,NaN,NaN,0.25966,45,1,1,0.25,2,7
NaN,NaN,NaN,0.25984,46,2,1,0.25,1,64
NaN,NaN,NaN,0.26009,46,1,1,0.25,2,65
NaN,NaN,NaN,NaN,47,2,0,0.25,1,75
NaN,NaN,NaN,0.25977,47,1,1,0.25,2,54
NaN,NaN,NaN,0.25996,48,2,1,0.25,1,15
NaN,NaN,NaN,0.2598,48,2,1,0.25,2,22
NaN,NaN,NaN,0.25987,49,2,1,0.25,1,60
NaN,NaN,NaN,0.25987,49,2,1,0.25,1,24
NaN,NaN,NaN,0.25988,50,2,1,0.25,1,46
NaN,NaN,NaN,0.25975,50,1,1,0.25,1,8
NaN,NaN,NaN,0.25986,51,2,1,0.25,2,62
NaN,NaN,NaN,0.25988,51,1,1,0.25,1,49
NaN,NaN,NaN,0.25996,52,2,1,0.25,1,60
NaN,NaN,NaN,0.25985,52,2,1,0.25,1,20
NaN,NaN,NaN,0.25981,53,1,1,0.25,1,71
NaN,NaN,NaN,0.25989,53,2,1,0.25,1,47
NaN,NaN,NaN,NaN,54,2,0,0.25,2,8
NaN,NaN,NaN,NaN,54,2,0,0.25,1,32
NaN,NaN,NaN,0.25995,55,1,1,0.25,2,61
NaN,NaN,NaN,NaN,55,1,0,0.25,1,7
NaN,NaN,NaN,0.25976,56,2,1,0.25,1,4
NaN,NaN,NaN,0.26041,56,2,1,0.25,2,2
NaN,NaN,NaN,0.2598,57,1,1,0.25,1,27
NaN,NaN,NaN,0.25985,57,1,1,0.25,2,26
NaN,NaN,NaN,0.25992,58,1,1,0.25,1,22
NaN,NaN,NaN,0.25992,58,1,1,0.25,2,65
NaN,NaN,NaN,0.25991,59,2,1,0.25,1,52
NaN,NaN,NaN,0.25982,59,2,1,0.25,1,74
NaN,NaN,NaN,0.25988,60,1,1,0.25,1,66
NaN,NaN,NaN,0.25987,60,2,1,0.25,2,35
NaN,NaN,NaN,NaN,61,2,0,0.25,1,48
NaN,NaN,NaN,NaN,61,2,0,0.25,2,63
NaN,NaN,NaN,0.25997,62,1,1,0.25,1,3
NaN,NaN,NaN,0.25994,62,1,1,0.25,1,6
NaN,NaN,NaN,NaN,63,1,0,0.25,2,17
NaN,NaN,NaN,0.25975,63,1,1,0.25,2,33
NaN,NaN,NaN,0.25986,64,2,1,0.25,1,29
NaN,NaN,NaN,0.25979,64,2,1,0.25,1,13
NaN,NaN,NaN,0.25961,65,1,1,0.25,2,1
NaN,NaN,NaN,NaN,65,1,0,0.25,1,30
NaN,NaN,NaN,0.25989,66,1,1,0.25,2,5
NaN,NaN,NaN,0.26071,66,2,1,0.25,1,41
NaN,NaN,NaN,0.25984,67,2,1,0.25,1,66
NaN,NaN,NaN,NaN,67,2,0,0.25,2,73
NaN,NaN,NaN,0.25983,68,2,1,0.25,2,9
NaN,NaN,NaN,NaN,68,1,0,0.25,2,62
NaN,NaN,NaN,0.25997,69,1,1,0.25,1,17
NaN,NaN,NaN,0.25997,69,2,1,0.25,2,14
NaN,NaN,NaN,0.2598,70,2,1,0.25,1,63
NaN,NaN,NaN,0.2599,70,2,1,0.25,1,72
NaN,NaN,NaN,NaN,71,2,0,0.25,1,20
NaN,NaN,NaN,0.25988,71,1,1,0.25,2,70
NaN,NaN,NaN,0.25984,72,2,1,0.25,1,9
NaN,NaN,NaN,NaN,72,2,0,0.25,2,28
