correct,RT,response,sLength,mainTrial,position,respond,SOA,tGen,tImg
0,0.7201,8,0.14002,59,2,1,0.125,1,49
1,0.74081,8,0.13991,60,2,1,0.13021,2,7
1,0.68767,8,0.13998,60,1,1,0.13021,2,63
0,0.75856,8,0.13988,61,2,1,0.13021,1,6
1,0.59309,8,0.1497,61,2,1,0.13542,2,40
1,0.68011,9,0.14985,62,2,1,0.13542,1,20
1,0.57899,9,0.15006,62,1,1,0.13542,1,58
1,0.66182,9,0.1399,63,1,1,0.13021,1,67
1,0.64862,9,0.14,63,1,1,0.13021,1,55
1,0.71716,9,0.1402,64,1,1,0.13021,1,56
1,0.63032,9,0.14,64,2,1,0.125,1,58
1,0.61714,10,NaN,65,1,0,0.125,1,74
0,0.63788,9,0.13999,65,2,1,0.125,2,72
1,0.68206,9,0.14931,66,1,1,0.13021,1,44
1,0.56951,9,0.13987,66,2,1,0.13021,1,69
0,0.84247,9,0.14002,67,2,1,0.13021,2,73
1,0.64119,8,0.14986,67,2,1,0.13542,2,70
1,0.77788,9,0.14979,68,1,1,0.13542,1,12
1,0.65633,10,NaN,68,2,0,0.13542,1,6
0,0.66757,9,0.13998,69,2,1,0.13021,2,54
1,0.49062,10,NaN,69,2,0,0.13542,1,6
1,0.9234,8,0.14986,70,1,1,0.13542,2,25
1,0.60628,9,0.14994,70,2,1,0.13542,1,8
0,0.73305,9,0.13991,71,1,1,0.13021,2,65
0,0.69791,9,0.14993,71,1,1,0.13542,2,28
1,0.67281,8,0.15984,72,1,1,0.14062,2,61
NaN,NaN,NaN,NaN,72,2,0,0.14062,2,26
