correct,RT,response,sLength,mainTrial,position,respond,SOA,tGen,tImg
1,0.90162,9,0.16991,NaN,1,1,0.15104,1,1
1,0.52653,10,NaN,NaN,1,0,0.15104,2,19
1,0.83127,8,0.16986,NaN,1,1,0.15104,2,55
1,0.70208,8,0.15979,NaN,1,1,0.14583,2,42
0,0.80286,9,0.15987,NaN,1,1,0.14583,2,36
0,0.65785,8,0.1701,NaN,2,1,0.15104,1,4
1,0.82255,8,0.1699,NaN,2,1,0.15625,2,32
1,0.4974,10,NaN,NaN,2,0,0.15625,1,54
1,0.79637,9,0.16997,NaN,1,1,0.15625,1,27
1,0.65716,8,0.16998,NaN,2,1,0.15104,2,50
1,0.65596,9,0.1699,NaN,1,1,0.15104,1,11
1,0.64887,10,NaN,NaN,1,0,0.15104,1,44
0,0.7056,8,0.15989,NaN,2,1,0.14583,1,56
1,0.79243,8,0.16989,NaN,2,1,0.15104,2,64
1,0.69334,9,0.16991,NaN,2,1,0.15104,1,26
1,0.73004,8,0.16981,NaN,1,1,0.15104,2,30
1,0.95289,8,0.15994,NaN,2,1,0.14583,2,46
1,0.66165,9,0.15979,NaN,2,1,0.14583,1,22
1,0.92259,8,0.16,NaN,2,1,0.14583,2,2
1,0.68934,8,0.15985,NaN,1,1,0.14062,2,40
0,0.78818,9,0.16005,NaN,1,1,0.14062,2,55
1,0.77705,8,0.15996,NaN,1,1,0.14583,2,66
1,0.88986,8,0.15984,NaN,1,1,0.14583,2,21
1,0.7668,9,0.15988,NaN,1,1,0.14583,1,68
0,0.75757,8,0.15997,NaN,2,1,0.14062,1,70
1,0.76237,9,0.15995,NaN,2,1,0.14583,1,5
1,0.78728,10,NaN,NaN,1,0,0.14583,1,41
1,0.76597,8,0.15987,NaN,1,1,0.14583,2,29
1,0.90873,8,0.14995,NaN,2,1,0.14062,2,39
1,0.73962,10,NaN,NaN,2,0,0.14062,2,77
1,0.78448,9,0.15994,NaN,1,1,0.14062,1,45
1,0.77127,8,0.14988,NaN,2,1,0.13542,2,62
1,0.76823,8,0.15001,NaN,2,1,0.13542,2,38
1,0.85876,8,0.14973,NaN,1,1,0.13542,2,59
1,0.75778,9,0.13995,NaN,2,1,0.13021,1,19
1,0.7506,8,0.13985,NaN,1,1,0.13021,2,47
0,0.80938,8,0.13987,NaN,1,1,0.13021,1,30
1,0.65433,9,0.14977,NaN,2,1,0.13542,1,63
1,0.70528,9,0.15003,NaN,2,1,0.13542,1,61
1,0.62581,10,NaN,NaN,2,0,0.13542,1,35
1,0.88072,9,0.13999,NaN,2,1,0.13021,1,81
1,0.88351,8,0.1399,NaN,2,1,0.13021,2,36
1,0.93253,8,0.13995,NaN,2,1,0.13021,2,40
0,0.72521,8,0.13994,NaN,2,1,0.125,1,83
1,0.788,10,NaN,NaN,2,0,0.13021,1,74
0,0.80285,9,0.13983,NaN,1,1,0.13021,2,42
1,0.71364,10,NaN,NaN,2,0,0.13281,2,6
1,0.66842,10,NaN,NaN,1,0,0.13281,1,39
1,0.75737,9,0.14996,NaN,2,1,0.13281,1,12
1,0.61617,10,NaN,NaN,1,0,0.13021,1,48
1,0.78497,9,0.13982,NaN,1,1,0.13021,1,42
1,0.74987,10,NaN,NaN,1,0,0.13021,1,29
1,0.69679,10,NaN,NaN,2,0,0.1276,1,37
0,0.76743,9,0.13987,NaN,1,1,0.1276,2,44
1,0.65832,10,NaN,NaN,1,0,0.13021,2,68
1,0.76712,9,0.13983,NaN,1,1,0.13021,1,9
1,0.77599,9,0.13983,NaN,2,1,0.13021,1,9
NaN,NaN,NaN,NaN,NaN,2,0,0.1276,1,18
