correct,RT,response,sLength,mainTrial,position,respond,SOA,tGen,tImg
1,0.591,10,NaN,19,2,0,0.052083,1,60
1,0.50382,10,NaN,19,1,0,0.052083,2,60
1,0.56458,10,NaN,20,2,0,0.041667,2,17
0,0.98143,9,0.06023,20,1,1,0.041667,2,70
1,0.65832,8,0.069943,21,2,1,0.052083,2,47
0,0.96905,8,0.069843,21,1,1,0.052083,1,37
0,0.84787,9,0.08002,22,1,1,0.0625,2,1
NaN,NaN,NaN,0.089909,22,1,1,0.072917,2,1
1,0.89957,8,0.090172,23,2,1,0.072917,2,15
0,1.0203,9,0.08995,23,2,1,0.072917,2,15
0,0.73533,8,0.099922,24,2,1,0.083333,1,75
0,0.628,8,0.10995,24,1,1,0.09375,1,20
1,0.88088,8,0.11989,25,1,1,0.10417,2,42
1,0.83961,8,0.11983,25,1,1,0.10417,2,67
1,0.48244,10,NaN,26,1,0,0.10417,2,8
1,0.61533,9,0.10998,26,1,1,0.09375,1,58
1,0.69615,9,0.10985,27,1,1,0.09375,1,46
1,0.68512,8,0.10996,27,2,1,0.09375,2,21
1,0.64787,9,0.099974,28,2,1,0.083333,1,8
1,0.62071,9,0.099968,28,1,1,0.083333,1,70
1,0.67335,9,0.099838,29,2,1,0.083333,1,44
0,0.65834,9,0.090035,29,1,1,0.072917,2,67
1,0.65521,9,0.099826,30,2,1,0.083333,1,72
0,0.71998,9,0.09987,30,2,1,0.083333,2,28
1,0.80478,9,0.11036,31,1,1,0.09375,1,64
1,0.43364,10,NaN,31,1,0,0.09375,1,45
0,0.64846,9,0.10997,32,2,1,0.09375,2,24
1,0.65522,10,NaN,32,2,0,0.10417,2,49
1,0.65805,8,0.11988,33,2,1,0.10417,2,55
1,0.65094,8,0.11988,33,1,1,0.10417,2,69
1,0.76386,8,0.10994,34,2,1,0.09375,2,37
0,0.62444,8,0.10983,34,1,1,0.09375,1,19
1,0.67351,8,0.12005,35,1,1,0.10417,2,54
1,0.64025,8,0.11998,35,2,1,0.10417,2,27
1,0.67916,8,0.11996,36,1,1,0.10417,2,33
1,0.7179,8,0.10987,36,2,1,0.09375,2,49
1,0.59473,9,0.10994,37,1,1,0.09375,1,39
0,0.72369,8,0.1101,37,2,1,0.09375,1,43
1,0.79038,8,0.11997,38,2,1,0.10417,2,2
1,0.67526,9,0.11991,38,2,1,0.10417,1,57
1,0.65191,8,0.11978,39,1,1,0.10417,2,55
1,0.62432,9,0.10936,39,1,1,0.09375,1,32
1,0.70971,8,0.10994,40,2,1,0.09375,2,26
1,0.47659,10,NaN,40,2,0,0.09375,2,36
0,0.63748,9,0.10062,41,1,1,0.088542,2,39
1,0.68225,9,0.11001,41,1,1,0.09375,1,65
0,0.63297,9,0.10978,42,1,1,0.09375,2,7
1,0.69983,10,NaN,42,2,0,0.098958,1,57
1,0.85267,9,0.10988,43,1,1,0.098958,1,70
1,0.48964,10,NaN,43,1,0,0.098958,2,68
1,0.7944,8,0.10994,44,1,1,0.09375,2,52
1,0.56715,10,NaN,44,1,0,0.09375,2,39
1,0.82202,8,0.10988,45,1,1,0.09375,2,31
1,0.5287,10,NaN,45,1,0,0.088542,2,64
1,0.55767,9,0.099875,46,2,1,0.088542,1,75
0,0.62835,9,0.099834,46,2,1,0.088542,2,24
0,0.62531,9,0.10988,47,2,1,0.09375,2,48
1,0.48007,10,NaN,47,1,0,0.098958,1,47
1,0.54489,9,0.10982,48,2,1,0.098958,1,16
1,0.5678,9,0.10996,48,2,1,0.098958,1,9
1,0.69058,9,0.10991,49,2,1,0.09375,1,56
1,0.76692,8,0.10938,49,1,1,0.09375,2,19
0,0.93223,9,0.10988,50,1,1,0.09375,2,71
1,0.76711,8,0.10982,50,1,1,0.098958,2,24
1,0.6639,9,0.10995,51,1,1,0.098958,1,53
1,0.61068,9,0.1098,51,1,1,0.098958,1,24
0,0.79357,9,0.10991,52,1,1,0.09375,2,43
1,0.57242,9,0.1099,52,1,1,0.098958,1,30
1,0.60527,8,0.11011,53,1,1,0.098958,2,3
0,0.73801,9,0.10995,53,1,1,0.098958,2,16
1,0.76491,8,0.11989,54,2,1,0.10417,2,35
1,0.48977,10,NaN,54,1,0,0.10417,1,26
1,0.61065,9,0.11994,55,1,1,0.10417,1,40
1,0.58742,9,0.10983,55,1,1,0.098958,1,47
1,0.68813,8,0.10982,56,2,1,0.098958,2,55
0,0.19302,1,0.10982,56,2,1,0.098958,2,35
0,0.71988,9,0.11002,57,1,1,0.098958,2,26
1,0.59875,9,0.11997,57,2,1,0.10417,1,47
0,0.63354,9,0.11989,58,1,1,0.10417,2,73
1,0.60037,9,0.11989,58,1,1,0.10938,1,15
0,0.67919,9,0.11992,59,1,1,0.10938,2,37
1,0.64594,8,0.12989,59,2,1,0.11458,2,61
1,0.52889,10,NaN,60,2,0,0.11458,1,18
1,0.55756,10,NaN,60,1,0,0.11458,1,21
0,0.76055,8,0.1199,61,2,1,0.10938,1,27
1,0.70724,8,0.12997,61,1,1,0.11458,2,14
1,0.5362,10,NaN,62,2,0,0.11458,1,68
1,0.69481,8,0.12977,62,1,1,0.11458,2,45
1,0.7177,9,0.11999,63,1,1,0.10938,1,44
1,0.54058,10,NaN,63,2,0,0.10938,1,18
1,0.86515,9,0.11972,64,2,1,0.10938,1,72
1,0.65829,8,0.11991,64,2,1,0.10417,2,73
1,0.79322,9,0.12013,65,2,1,0.10417,1,74
1,0.75995,8,0.12067,65,1,1,0.10417,2,60
1,0.78282,8,0.11003,66,2,1,0.098958,2,43
1,0.67754,9,0.1099,66,1,1,0.098958,1,31
0,0.79046,10,0.1099,67,1,1,0.098958,1,41
1,0.62921,9,0.12,67,2,1,0.10417,1,42
0,0.68213,8,0.11997,68,2,1,0.10417,1,45
1,0.62077,9,0.11981,68,1,1,0.10938,1,10
1,0.73579,8,0.11998,69,1,1,0.10938,2,50
0,0.78857,9,0.12019,69,2,1,0.10938,2,52
1,0.65513,10,NaN,70,1,0,0.11458,2,12
0,0.99139,8,0.12991,70,1,1,0.11458,1,9
1,0.8971,9,0.12996,71,1,1,0.11979,1,13
1,0.59389,10,NaN,71,2,0,0.11979,2,53
1,0.74064,8,0.12979,72,2,1,0.11979,2,27
NaN,NaN,NaN,NaN,72,1,0,0.11458,1,15
