value,std,pedVal,task,side,roi,type
1.1812,0,0.4,1,1,1,2
3.4181,0,0.4,1,1,1,2
1.2752,0,0.4,1,1,1,2
4.6998,0,0.4,1,1,1,2
1.0406,0,0.4,1,1,1,2
3.7036,0,0.4,1,1,1,2
3.7895,0,0.4,1,1,1,2
2.2429,0,0.4,1,1,1,2
2.355,0,0.5,1,1,1,2
1.3972,0,0.5,1,1,1,2
2.691,0,0.5,1,1,1,2
1.2605,0,0.5,1,1,1,2
3.073,0,0.5,1,1,1,2
2.1126,0,0.5,1,1,1,2
0.86861,0,0.5,1,1,1,2
2.6456,0,0.5,1,1,1,2
1.223,0,0.5,1,1,1,2
3.5185,0,0.5,1,1,1,2
3.1804,0,0.5,1,1,1,2
1.2606,0,0.5,1,1,1,2
5.0329,0,0.5,1,1,1,2
1.7776,0,0.5,1,1,1,2
3.5585,0,0.5,1,1,1,2
0.67532,0,0.5,1,1,1,2
4.4173,0,0.5,1,1,1,2
1.3444,0,0.5,1,1,1,2
2.4315,0,0.5,1,1,1,2
5.8782,0,0.5,1,1,1,2
1.5833,0,0.5,1,1,1,2
1.7255,0,0.5,1,1,1,2
0.42943,0,0.5,1,1,1,2
0.31923,0,0.5,1,1,1,2
0.103,0,0.5,1,1,1,2
0.6966,0,0.5,1,1,1,2
4.1524,0,0.5,1,1,1,2
1.1358,0,0.5,1,1,1,2
5.4397,0,0.5,1,1,1,2
1.0024,0,0.5,1,1,1,2
3.2786,0,0.5,1,1,1,2
1.3636,0,0.5,1,1,1,2
4.2746,0,0.5,1,1,1,2
1.3602,0,0.5,1,1,1,2
3.8347,0,0.5,1,1,1,2
3.6688,0,0.5,1,1,1,2
2.029,0,0.5,1,1,1,2
1.7262,0,1,1,1,1,2
1.4291,0,1,1,1,1,2
2.4658,0,1,1,1,1,2
1.0555,0,1,1,1,1,2
2.4217,0,1,1,1,1,2
1.7755,0,1,1,1,1,2
0.21128,0,1,1,1,1,2
3.1569,0,1,1,1,1,2
1.3831,0,1,1,1,1,2
2.1228,0,1,1,1,1,2
2.257,0,1,1,1,1,2
0.87889,0,1,1,1,1,2
4.2467,0,1,1,1,1,2
1.27,0,1,1,1,1,2
3.1976,0,1,1,1,1,2
0.63175,0,1,1,1,1,2
3.2648,0,1,1,1,1,2
1.1997,0,1,1,1,1,2
1.7803,0,1,1,1,1,2
5.0718,0,1,1,1,1,2
1.7361,0,1,1,1,1,2
1.6481,0,1,1,1,1,2
0.05378,0,1,1,1,1,2
0.29446,0,1,1,1,1,2
-0.11838,0,1,1,1,1,2
0.64104,0,1,1,1,1,2
3.652,0,1,1,1,1,2
1.2547,0,1,1,1,1,2
4.4045,0,1,1,1,1,2
1.0764,0,1,1,1,1,2
3.1134,0,1,1,1,1,2
1.3189,0,1,1,1,1,2
3.9721,0,1,1,1,1,2
1.3293,0,1,1,1,1,2
3.2729,0,1,1,1,1,2
2.4414,0,1,1,1,1,2
1.6498,0,1,1,1,1,2
1.6184,0,0.6,1,1,2,2
0.85003,0,0.6,1,1,2,2
0.48941,0,0.6,1,1,2,2
1.9526,0,0.6,1,1,2,2
1.2566,0,0.6,1,1,2,2
0.70947,0,0.6,1,1,2,2
2.8669,0,0.6,1,1,2,2
1.2348,0,0.6,1,1,2,2
1.4635,0,0.6,1,1,2,2
1.0747,0,0.6,1,1,2,2
3.4379,0,0.6,1,1,2,2
0.74276,0,0.6,1,1,2,2
0.1958,0,0.6,1,1,2,2
1.5497,0,0.6,2,1,2,2
1.1202,0,0.6,2,1,2,2
0.59965,0,0.6,2,1,2,2
1.8329,0,0.6,2,1,2,2
1.287,0,0.6,2,1,2,2
0.68222,0,0.6,2,1,2,2
2.8596,0,0.6,2,1,2,2
1.3927,0,0.6,2,1,2,2
1.376,0,0.6,2,1,2,2
0.82328,0,0.6,2,1,2,2
3.2252,0,0.6,2,1,2,2
0.97404,0,0.6,2,1,2,2
0.55116,0,0.6,2,1,2,2
1.4248,0,0.7,1,1,2,2
0.90493,0,0.7,1,1,2,2
0.544,0,0.7,1,1,2,2
1.822,0,0.7,1,1,2,2
1.1505,0,0.7,1,1,2,2
0.40381,0,0.7,1,1,2,2
3.0153,0,0.7,1,1,2,2
1.4077,0,0.7,1,1,2,2
1.708,0,0.7,1,1,2,2
1.1227,0,0.7,1,1,2,2
3.4907,0,0.7,1,1,2,2
0.71896,0,0.7,1,1,2,2
0.40343,0,0.7,1,1,2,2
1.4291,0,0.7,2,1,2,2
0.74738,0,0.7,2,1,2,2
0.4661,0,0.7,2,1,2,2
2.2108,0,0.7,2,1,2,2
1.4604,0,0.7,2,1,2,2
0.81327,0,0.7,2,1,2,2
3.5736,0,0.7,2,1,2,2
1.7176,0,0.7,2,1,2,2
1.7979,0,0.7,2,1,2,2
1.0248,0,0.7,2,1,2,2
3.4787,0,0.7,2,1,2,2
1.186,0,0.7,2,1,2,2
0.90676,0,0.7,2,1,2,2
1.5112,0,0.8,1,1,2,2
0.93552,0,0.8,1,1,2,2
0.5086,0,0.8,1,1,2,2
2.0026,0,0.8,1,1,2,2
1.1431,0,0.8,1,1,2,2
0.52033,0,0.8,1,1,2,2
2.9095,0,0.8,1,1,2,2
1.4247,0,0.8,1,1,2,2
1.4312,0,0.8,1,1,2,2
0.95902,0,0.8,1,1,2,2
3.6494,0,0.8,1,1,2,2
0.94315,0,0.8,1,1,2,2
0.51712,0,0.8,1,1,2,2
1.6966,0,0.8,2,1,2,2
1.1712,0,0.8,2,1,2,2
0.38846,0,0.8,2,1,2,2
2.186,0,0.8,2,1,2,2
1.0846,0,0.8,2,1,2,2
0.70521,0,0.8,2,1,2,2
3.2767,0,0.8,2,1,2,2
1.5197,0,0.8,2,1,2,2
1.4464,0,0.8,2,1,2,2
1.1405,0,0.8,2,1,2,2
3.7201,0,0.8,2,1,2,2
1.0362,0,0.8,2,1,2,2
0.45924,0,0.8,2,1,2,2
1.5159,0,0.9,1,1,2,2
1.0432,0,0.9,1,1,2,2
0.87398,0,0.9,1,1,2,2
1.9096,0,0.9,1,1,2,2
1.472,0,0.9,1,1,2,2
0.69685,0,0.9,1,1,2,2
2.8878,0,0.9,1,1,2,2
1.313,0,0.9,1,1,2,2
1.5086,0,0.9,1,1,2,2
0.97029,0,0.9,1,1,2,2
3.4464,0,0.9,1,1,2,2
0.88755,0,0.9,1,1,2,2
0.28873,0,0.9,1,1,2,2
1.4691,0,0.9,2,1,2,2
0.82836,0,0.9,2,1,2,2
0.5657,0,0.9,2,1,2,2
1.8342,0,0.9,2,1,2,2
1.2787,0,0.9,2,1,2,2
0.32986,0,0.9,2,1,2,2
3.0326,0,0.9,2,1,2,2
1.369,0,0.9,2,1,2,2
1.2602,0,0.9,2,1,2,2
0.75624,0,0.9,2,1,2,2
3.5603,0,0.9,2,1,2,2
1.2053,0,0.9,2,1,2,2
0.86413,0,0.9,2,1,2,2
1.2595,0,0.2,2,1,2,2
0.44619,0,0.2,2,1,2,2
0.13518,0,0.2,2,1,2,2
1.2208,0,0.2,2,1,2,2
1.1206,0,0.2,2,1,2,2
0.4756,0,0.2,2,1,2,2
2.147,0,0.2,2,1,2,2
1.233,0,0.2,2,1,2,2
1.0481,0,0.2,2,1,2,2
0.595,0,0.2,2,1,2,2
2.4108,0,0.2,2,1,2,2
0.90288,0,0.2,2,1,2,2
0.87195,0,0.2,2,1,2,2
1.5043,0,0.3,2,1,2,2
0.73642,0,0.3,2,1,2,2
0.46369,0,0.3,2,1,2,2
1.8437,0,0.3,2,1,2,2
1.2951,0,0.3,2,1,2,2
0.7408,0,0.3,2,1,2,2
2.9299,0,0.3,2,1,2,2
1.2311,0,0.3,2,1,2,2
1.1096,0,0.3,2,1,2,2
0.55004,0,0.3,2,1,2,2
3.1052,0,0.3,2,1,2,2
1.1945,0,0.3,2,1,2,2
0.80812,0,0.3,2,1,2,2
1.7212,0,0.4,2,1,2,2
0.97911,0,0.4,2,1,2,2
0.38937,0,0.4,2,1,2,2
2.0837,0,0.4,2,1,2,2
1.3409,0,0.4,2,1,2,2
0.92379,0,0.4,2,1,2,2
2.626,0,0.4,2,1,2,2
1.5497,0,0.4,2,1,2,2
1.3501,0,0.4,2,1,2,2
1.0508,0,0.4,2,1,2,2
2.4655,0,0.4,2,1,2,2
0.89912,0,0.4,2,1,2,2
0.52175,0,0.4,2,1,2,2
1.3482,0,0.5,2,1,2,2
0.8745,0,0.5,2,1,2,2
0.47582,0,0.5,2,1,2,2
1.7685,0,0.5,2,1,2,2
1.2928,0,0.5,2,1,2,2
0.6571,0,0.5,2,1,2,2
2.8822,0,0.5,2,1,2,2
1.4316,0,0.5,2,1,2,2
1.3938,0,0.5,2,1,2,2
0.8134,0,0.5,2,1,2,2
2.7165,0,0.5,2,1,2,2
0.87629,0,0.5,2,1,2,2
0.58239,0,0.5,2,1,2,2
1.2949,0,1,2,1,2,2
0.79257,0,1,2,1,2,2
0.46782,0,1,2,1,2,2
1.5452,0,1,2,1,2,2
0.98363,0,1,2,1,2,2
0.56519,0,1,2,1,2,2
2.3982,0,1,2,1,2,2
1.2412,0,1,2,1,2,2
1.1522,0,1,2,1,2,2
0.70092,0,1,2,1,2,2
2.429,0,1,2,1,2,2
1.1565,0,1,2,1,2,2
0.98883,0,1,2,1,2,2
1.5741,0,0.2,1,1,2,2
0.86832,0,0.2,1,1,2,2
0.56524,0,0.2,1,1,2,2
1.9273,0,0.2,1,1,2,2
1.1861,0,0.2,1,1,2,2
0.70529,0,0.2,1,1,2,2
3.056,0,0.2,1,1,2,2
1.4811,0,0.2,1,1,2,2
1.573,0,0.2,1,1,2,2
1.0441,0,0.2,1,1,2,2
3.4261,0,0.2,1,1,2,2
0.85778,0,0.2,1,1,2,2
0.39882,0,0.2,1,1,2,2
1.5993,0,0.3,1,1,2,2
1.2015,0,0.3,1,1,2,2
0.65436,0,0.3,1,1,2,2
1.6916,0,0.3,1,1,2,2
0.91932,0,0.3,1,1,2,2
0.99062,0,0.3,1,1,2,2
2.7223,0,0.3,1,1,2,2
1.165,0,0.3,1,1,2,2
1.4642,0,0.3,1,1,2,2
0.78427,0,0.3,1,1,2,2
3.623,0,0.3,1,1,2,2
0.80571,0,0.3,1,1,2,2
0.59027,0,0.3,1,1,2,2
1.3064,0,0.4,1,1,2,2
0.81012,0,0.4,1,1,2,2
0.52309,0,0.4,1,1,2,2
1.6223,0,0.4,1,1,2,2
0.97097,0,0.4,1,1,2,2
0.78819,0,0.4,1,1,2,2
2.5752,0,0.4,1,1,2,2
1.2046,0,0.4,1,1,2,2
1.3819,0,0.4,1,1,2,2
0.90652,0,0.4,1,1,2,2
2.9388,0,0.4,1,1,2,2
0.67258,0,0.4,1,1,2,2
0.41126,0,0.4,1,1,2,2
1.7533,0,0.5,1,1,2,2
0.70783,0,0.5,1,1,2,2
0.17205,0,0.5,1,1,2,2
2.1736,0,0.5,1,1,2,2
1.0813,0,0.5,1,1,2,2
0.66689,0,0.5,1,1,2,2
3.4153,0,0.5,1,1,2,2
1.664,0,0.5,1,1,2,2
1.6884,0,0.5,1,1,2,2
1.0738,0,0.5,1,1,2,2
4.0427,0,0.5,1,1,2,2
0.96833,0,0.5,1,1,2,2
0.40742,0,0.5,1,1,2,2
1.4318,0,1,1,1,2,2
0.72442,0,1,1,1,2,2
0.31111,0,1,1,1,2,2
1.5235,0,1,1,1,2,2
1.2324,0,1,1,1,2,2
0.47001,0,1,1,1,2,2
2.188,0,1,1,1,2,2
1.0173,0,1,1,1,2,2
1.2541,0,1,1,1,2,2
0.79141,0,1,1,1,2,2
2.1442,0,1,1,1,2,2
0.71442,0,1,1,1,2,2
0.19806,0,1,1,1,2,2
