correct,RT,response,sLength,mainTrial,position,respond,SOA,tGen,tImg
NaN,NaN,NaN,0.18002,47,2,1,0.16128,1,58
NaN,NaN,NaN,0.17993,48,1,1,0.16128,1,42
NaN,NaN,NaN,0.17997,48,1,1,0.16128,1,42
NaN,NaN,NaN,0.17981,49,1,1,0.16128,1,24
NaN,NaN,NaN,0.18,49,2,1,0.16128,2,5
NaN,NaN,NaN,0.17994,50,2,1,0.16128,1,25
NaN,NaN,NaN,0.17993,50,2,1,0.16128,1,49
NaN,NaN,NaN,0.17985,51,2,1,0.16128,1,22
NaN,NaN,NaN,0.17987,51,2,1,0.16128,1,20
NaN,NaN,NaN,0.17992,52,2,1,0.16128,1,68
NaN,NaN,NaN,NaN,52,1,0,0.16128,2,4
NaN,NaN,NaN,0.17992,53,2,1,0.16128,2,60
NaN,NaN,NaN,0.17995,53,2,1,0.16128,1,58
NaN,NaN,NaN,0.17999,54,1,1,0.16128,1,14
NaN,NaN,NaN,0.1799,54,1,1,0.16128,2,39
NaN,NaN,NaN,0.17994,55,2,1,0.16128,2,66
NaN,NaN,NaN,0.17988,55,1,1,0.16128,2,48
NaN,NaN,NaN,NaN,56,2,0,0.16128,1,69
NaN,NaN,NaN,0.17984,56,1,1,0.16128,2,73
NaN,NaN,NaN,0.1799,57,2,1,0.16128,2,8
NaN,NaN,NaN,0.17986,57,1,1,0.16128,1,70
NaN,NaN,NaN,0.17984,58,1,1,0.16128,2,51
NaN,NaN,NaN,0.18001,58,2,1,0.16128,2,7
NaN,NaN,NaN,0.17987,59,2,1,0.16128,1,50
NaN,NaN,NaN,0.17976,59,1,1,0.16128,1,31
NaN,NaN,NaN,0.17998,60,1,1,0.16128,2,39
NaN,NaN,NaN,0.17992,60,2,1,0.16128,1,25
NaN,NaN,NaN,0.17992,61,2,1,0.16128,2,3
NaN,NaN,NaN,0.17985,61,1,1,0.16128,1,5
NaN,NaN,NaN,0.18077,62,1,1,0.16128,2,3
NaN,NaN,NaN,0.18042,62,1,1,0.16128,1,57
NaN,NaN,NaN,NaN,63,2,0,0.16128,2,2
NaN,NaN,NaN,NaN,63,1,0,0.16128,2,54
NaN,NaN,NaN,0.1799,64,1,1,0.16128,1,54
NaN,NaN,NaN,0.17984,64,1,1,0.16128,2,11
NaN,NaN,NaN,NaN,65,2,0,0.16128,1,34
NaN,NaN,NaN,0.1799,65,2,1,0.16128,1,13
NaN,NaN,NaN,0.17978,66,2,1,0.16128,2,14
NaN,NaN,NaN,0.17985,66,1,1,0.16128,1,65
NaN,NaN,NaN,NaN,67,1,0,0.16128,2,7
NaN,NaN,NaN,NaN,67,1,0,0.16128,2,41
NaN,NaN,NaN,NaN,68,1,0,0.16128,2,12
NaN,NaN,NaN,0.18023,68,2,1,0.16128,1,54
NaN,NaN,NaN,0.17977,69,1,1,0.16128,1,20
NaN,NaN,NaN,NaN,69,1,0,0.16128,2,24
NaN,NaN,NaN,0.17991,70,2,1,0.16128,1,21
NaN,NaN,NaN,NaN,70,2,0,0.16128,1,29
NaN,NaN,NaN,NaN,71,1,0,0.16128,2,22
NaN,NaN,NaN,0.17985,71,1,1,0.16128,2,71
NaN,NaN,NaN,0.1801,72,1,1,0.16128,1,55
NaN,NaN,NaN,NaN,72,2,0,0.16128,2,23
