correct,RT,response,sLength,mainTrial,position,respond,SOA,tGen,tImg
NaN,NaN,NaN,0.17978,21,1,1,0.16373,2,70
NaN,NaN,NaN,0.1797,22,1,1,0.16373,2,44
NaN,NaN,NaN,0.17979,22,1,1,0.16373,1,32
NaN,NaN,NaN,0.18001,23,1,1,0.16373,1,14
NaN,NaN,NaN,0.17991,23,1,1,0.16373,2,41
NaN,NaN,NaN,0.17969,24,2,1,0.16373,1,28
NaN,NaN,NaN,0.17977,24,1,1,0.16373,1,54
NaN,NaN,NaN,0.17994,25,1,1,0.16373,1,26
NaN,NaN,NaN,0.17994,25,1,1,0.16373,1,37
NaN,NaN,NaN,0.17994,26,1,1,0.16373,2,10
NaN,NaN,NaN,0.18036,26,1,1,0.16373,1,67
NaN,NaN,NaN,0.17988,27,1,1,0.16373,1,22
NaN,NaN,NaN,0.17992,27,2,1,0.16373,1,69
NaN,NaN,NaN,NaN,28,1,0,0.16373,2,35
NaN,NaN,NaN,0.17992,28,1,1,0.16373,1,48
NaN,NaN,NaN,NaN,29,1,0,0.16373,1,63
NaN,NaN,NaN,0.1799,29,2,1,0.16373,1,51
NaN,NaN,NaN,0.18001,30,2,1,0.16373,1,52
NaN,NaN,NaN,0.17988,30,2,1,0.16373,2,5
NaN,NaN,NaN,0.17981,31,1,1,0.16373,2,32
NaN,NaN,NaN,NaN,31,1,0,0.16373,1,68
NaN,NaN,NaN,0.17989,32,1,1,0.16373,1,25
NaN,NaN,NaN,0.17977,32,1,1,0.16373,1,36
NaN,NaN,NaN,NaN,33,1,0,0.16373,1,42
NaN,NaN,NaN,0.17982,33,2,1,0.16373,1,21
NaN,NaN,NaN,0.20612,34,1,1,0.16373,1,28
NaN,NaN,NaN,0.18019,34,2,1,0.16373,2,34
NaN,NaN,NaN,0.17994,35,1,1,0.16373,2,21
NaN,NaN,NaN,NaN,35,1,0,0.16373,2,25
NaN,NaN,NaN,0.17982,36,2,1,0.16373,1,64
NaN,NaN,NaN,NaN,36,2,0,0.16373,1,6
NaN,NaN,NaN,0.17988,37,1,1,0.16373,1,50
NaN,NaN,NaN,0.17982,37,1,1,0.16373,2,7
NaN,NaN,NaN,0.1799,38,2,1,0.16373,1,59
NaN,NaN,NaN,0.1799,38,2,1,0.16373,1,64
NaN,NaN,NaN,0.17983,39,2,1,0.16373,1,77
NaN,NaN,NaN,0.18014,39,1,1,0.16373,2,48
NaN,NaN,NaN,0.17977,40,1,1,0.16373,2,7
NaN,NaN,NaN,0.17993,40,2,1,0.16373,2,4
NaN,NaN,NaN,0.17993,41,2,1,0.16373,2,11
NaN,NaN,NaN,0.17984,41,1,1,0.16373,1,15
NaN,NaN,NaN,NaN,42,1,0,0.16373,2,48
NaN,NaN,NaN,0.17996,42,1,1,0.16373,1,2
NaN,NaN,NaN,NaN,43,1,0,0.16373,2,65
NaN,NaN,NaN,0.18001,43,2,1,0.16373,2,7
NaN,NaN,NaN,0.17979,44,2,1,0.16373,1,1
NaN,NaN,NaN,0.17992,44,2,1,0.16373,2,60
NaN,NaN,NaN,0.17993,45,1,1,0.16373,1,20
NaN,NaN,NaN,0.18,45,1,1,0.16373,2,48
NaN,NaN,NaN,0.18002,46,2,1,0.16373,2,74
NaN,NaN,NaN,0.1799,46,2,1,0.16373,2,18
NaN,NaN,NaN,0.17993,47,2,1,0.16373,2,53
NaN,NaN,NaN,NaN,47,1,0,0.16373,2,25
NaN,NaN,NaN,0.17988,48,1,1,0.16373,1,3
NaN,NaN,NaN,NaN,48,1,0,0.16373,1,73
NaN,NaN,NaN,0.17997,49,2,1,0.16373,1,19
NaN,NaN,NaN,0.1799,49,2,1,0.16373,2,67
NaN,NaN,NaN,NaN,50,2,0,0.16373,2,26
NaN,NaN,NaN,NaN,50,1,0,0.16373,1,16
NaN,NaN,NaN,0.17979,51,2,1,0.16373,1,6
NaN,NaN,NaN,0.18005,51,2,1,0.16373,2,46
NaN,NaN,NaN,0.17979,52,1,1,0.16373,2,66
NaN,NaN,NaN,0.17979,52,2,1,0.16373,1,22
NaN,NaN,NaN,0.18001,53,2,1,0.16373,2,14
NaN,NaN,NaN,0.18,53,1,1,0.16373,2,63
NaN,NaN,NaN,NaN,54,2,0,0.16373,2,44
NaN,NaN,NaN,0.17984,54,2,1,0.16373,1,31
NaN,NaN,NaN,0.17995,55,2,1,0.16373,1,53
NaN,NaN,NaN,0.17979,55,1,1,0.16373,2,53
NaN,NaN,NaN,0.17985,56,2,1,0.16373,2,69
NaN,NaN,NaN,0.17977,56,2,1,0.16373,1,50
NaN,NaN,NaN,0.17997,57,1,1,0.16373,2,35
NaN,NaN,NaN,0.17991,57,1,1,0.16373,2,27
NaN,NaN,NaN,0.17987,58,2,1,0.16373,2,5
NaN,NaN,NaN,0.17999,58,2,1,0.16373,1,70
NaN,NaN,NaN,0.18013,59,2,1,0.16373,2,23
NaN,NaN,NaN,NaN,59,2,0,0.16373,2,63
NaN,NaN,NaN,0.17996,60,1,1,0.16373,2,25
NaN,NaN,NaN,NaN,60,2,0,0.16373,2,27
NaN,NaN,NaN,0.18002,61,1,1,0.16373,1,26
NaN,NaN,NaN,0.17971,61,2,1,0.16373,1,31
NaN,NaN,NaN,NaN,62,1,0,0.16373,1,38
NaN,NaN,NaN,0.17986,62,2,1,0.16373,2,64
NaN,NaN,NaN,0.17981,63,1,1,0.16373,2,8
NaN,NaN,NaN,0.1799,63,1,1,0.16373,1,32
NaN,NaN,NaN,0.17995,64,2,1,0.16373,1,43
NaN,NaN,NaN,0.17953,64,1,1,0.16373,2,42
NaN,NaN,NaN,0.17985,65,2,1,0.16373,2,5
NaN,NaN,NaN,0.17986,65,1,1,0.16373,2,11
NaN,NaN,NaN,0.17988,66,2,1,0.16373,1,33
NaN,NaN,NaN,0.18022,66,2,1,0.16373,2,73
NaN,NaN,NaN,0.17989,67,2,1,0.16373,1,20
NaN,NaN,NaN,NaN,67,1,0,0.16373,1,44
NaN,NaN,NaN,0.17985,68,1,1,0.16373,1,47
NaN,NaN,NaN,0.17991,68,2,1,0.16373,1,32
NaN,NaN,NaN,0.17991,69,2,1,0.16373,1,47
NaN,NaN,NaN,0.18,69,1,1,0.16373,1,35
NaN,NaN,NaN,0.17982,70,1,1,0.16373,1,23
NaN,NaN,NaN,0.17985,70,1,1,0.16373,1,20
NaN,NaN,NaN,0.17995,71,2,1,0.16373,1,56
NaN,NaN,NaN,0.17981,71,1,1,0.16373,2,56
NaN,NaN,NaN,0.17996,72,2,1,0.16373,2,10
NaN,NaN,NaN,NaN,72,1,0,0.16373,1,14
