correct,RT,response,sLength,mainTrial,position,respond,SOA,tGen,tImg
NaN,NaN,NaN,0.2597,26,1,1,0.25,2,63
NaN,NaN,NaN,0.25967,27,1,1,0.25,2,28
NaN,NaN,NaN,0.26017,27,2,1,0.25,2,50
NaN,NaN,NaN,NaN,28,1,0,0.25,1,25
NaN,NaN,NaN,0.25982,28,1,1,0.25,1,37
NaN,NaN,NaN,NaN,29,2,0,0.25,1,63
NaN,NaN,NaN,0.25973,29,2,1,0.25,2,21
NaN,NaN,NaN,NaN,30,1,0,0.25,1,63
NaN,NaN,NaN,0.25989,30,1,1,0.25,1,25
NaN,NaN,NaN,NaN,31,2,0,0.25,2,29
NaN,NaN,NaN,0.25982,31,1,1,0.25,2,2
NaN,NaN,NaN,0.2599,32,1,1,0.25,2,32
NaN,NaN,NaN,0.25959,32,2,1,0.25,1,7
NaN,NaN,NaN,0.25977,33,1,1,0.25,2,38
NaN,NaN,NaN,0.25978,33,2,1,0.25,1,58
NaN,NaN,NaN,NaN,34,2,0,0.25,1,10
NaN,NaN,NaN,0.25988,34,2,1,0.25,2,45
NaN,NaN,NaN,0.25979,35,2,1,0.25,2,60
NaN,NaN,NaN,0.2598,35,1,1,0.25,1,39
NaN,NaN,NaN,0.25972,36,2,1,0.25,1,8
NaN,NaN,NaN,0.25984,36,1,1,0.25,1,28
NaN,NaN,NaN,0.25984,37,2,1,0.25,1,6
NaN,NaN,NaN,0.25999,37,2,1,0.25,1,38
NaN,NaN,NaN,0.25976,38,2,1,0.25,2,6
NaN,NaN,NaN,0.25975,38,2,1,0.25,2,11
NaN,NaN,NaN,0.25988,39,2,1,0.25,1,71
NaN,NaN,NaN,0.25997,39,1,1,0.25,1,11
NaN,NaN,NaN,NaN,40,1,0,0.25,1,37
NaN,NaN,NaN,NaN,40,1,0,0.25,1,30
NaN,NaN,NaN,NaN,41,2,0,0.25,1,23
NaN,NaN,NaN,0.25995,41,2,1,0.25,1,21
NaN,NaN,NaN,0.26003,42,2,1,0.25,2,11
NaN,NaN,NaN,0.25992,42,2,1,0.25,2,20
NaN,NaN,NaN,0.25996,43,2,1,0.25,1,57
NaN,NaN,NaN,NaN,43,1,0,0.25,1,38
NaN,NaN,NaN,0.25979,44,1,1,0.25,2,27
NaN,NaN,NaN,0.25972,44,2,1,0.25,2,58
NaN,NaN,NaN,0.25972,45,1,1,0.25,1,55
NaN,NaN,NaN,NaN,45,1,0,0.25,2,69
NaN,NaN,NaN,0.25986,46,2,1,0.25,2,33
NaN,NaN,NaN,0.25999,46,2,1,0.25,1,62
NaN,NaN,NaN,0.25994,47,1,1,0.25,1,4
NaN,NaN,NaN,NaN,47,2,0,0.25,2,33
NaN,NaN,NaN,0.25991,48,1,1,0.25,1,10
NaN,NaN,NaN,0.25992,48,1,1,0.25,2,28
NaN,NaN,NaN,NaN,49,2,0,0.25,2,76
NaN,NaN,NaN,0.2599,49,2,1,0.25,2,34
NaN,NaN,NaN,0.25984,50,1,1,0.25,2,62
NaN,NaN,NaN,0.25973,50,2,1,0.25,2,9
NaN,NaN,NaN,0.25974,51,2,1,0.25,2,29
NaN,NaN,NaN,0.25974,51,1,1,0.25,2,40
NaN,NaN,NaN,NaN,52,2,0,0.25,2,72
NaN,NaN,NaN,0.25996,52,2,1,0.25,1,54
NaN,NaN,NaN,0.25983,53,2,1,0.25,2,27
NaN,NaN,NaN,0.25984,53,1,1,0.25,1,43
NaN,NaN,NaN,NaN,54,2,0,0.25,2,70
NaN,NaN,NaN,0.25987,54,1,1,0.25,1,74
NaN,NaN,NaN,0.25989,55,1,1,0.25,1,35
NaN,NaN,NaN,0.25979,55,1,1,0.25,2,71
NaN,NaN,NaN,0.25983,56,2,1,0.25,2,44
NaN,NaN,NaN,0.25992,56,1,1,0.25,1,55
NaN,NaN,NaN,NaN,57,1,0,0.25,2,53
NaN,NaN,NaN,0.2599,57,1,1,0.25,1,44
NaN,NaN,NaN,0.25979,58,1,1,0.25,1,74
NaN,NaN,NaN,0.25988,58,1,1,0.25,2,65
NaN,NaN,NaN,0.2598,59,2,1,0.25,2,44
NaN,NaN,NaN,0.25997,59,1,1,0.25,2,24
NaN,NaN,NaN,0.25988,60,2,1,0.25,2,22
NaN,NaN,NaN,NaN,60,1,0,0.25,2,9
NaN,NaN,NaN,0.26061,61,2,1,0.25,1,37
NaN,NaN,NaN,0.25983,61,1,1,0.25,1,75
NaN,NaN,NaN,0.25989,62,2,1,0.25,1,77
NaN,NaN,NaN,NaN,62,2,0,0.25,2,26
NaN,NaN,NaN,0.25984,63,2,1,0.25,1,64
NaN,NaN,NaN,0.25968,63,2,1,0.25,2,8
NaN,NaN,NaN,NaN,64,2,0,0.25,1,52
NaN,NaN,NaN,NaN,64,2,0,0.25,2,46
NaN,NaN,NaN,0.25987,65,2,1,0.25,1,49
NaN,NaN,NaN,0.25989,65,2,1,0.25,2,61
NaN,NaN,NaN,0.25974,66,1,1,0.25,2,34
NaN,NaN,NaN,0.26062,66,1,1,0.25,2,4
NaN,NaN,NaN,0.25993,67,2,1,0.25,1,30
NaN,NaN,NaN,0.25962,67,1,1,0.25,1,49
NaN,NaN,NaN,0.26932,68,2,1,0.25,2,17
NaN,NaN,NaN,0.2594,68,1,1,0.25,2,42
NaN,NaN,NaN,0.25992,69,2,1,0.25,2,50
NaN,NaN,NaN,NaN,69,1,0,0.25,2,33
NaN,NaN,NaN,0.25982,70,1,1,0.25,1,56
NaN,NaN,NaN,0.2598,70,2,1,0.25,1,7
NaN,NaN,NaN,0.25985,71,2,1,0.25,1,29
NaN,NaN,NaN,NaN,71,1,0,0.25,1,16
NaN,NaN,NaN,0.25991,72,1,1,0.25,2,49
NaN,NaN,NaN,NaN,72,1,0,0.25,2,54
