correct,RT,response,sLength,mainTrial,position,respond,SOA,tGen,tImg
1,0.57637,9,0.13989,19,1,1,0.12323,1,68
0,0.7133,8,0.13996,20,2,1,0.12323,1,16
1,0.59814,9,0.13996,20,1,1,0.12939,1,53
1,0.77501,9,0.13999,21,1,1,0.12939,1,29
0,0.81378,8,0.13993,21,2,1,0.12939,1,71
1,0.57058,9,0.14986,22,1,1,0.13555,1,44
0,0.5974,9,0.14984,22,1,1,0.13555,2,18
1,0.8361,8,0.15983,23,2,1,0.14171,2,71
1,0.70711,8,0.1601,23,2,1,0.14171,2,49
0,0.78991,9,0.15992,24,1,1,0.14171,2,7
1,0.79472,8,0.15989,24,1,1,0.14787,2,15
1,0.91153,8,0.15995,25,1,1,0.14787,2,33
0,0.7804,9,0.15992,25,1,1,0.14787,2,58
0,0.69321,8,0.16997,26,2,1,0.15403,1,14
1,0.6579,8,0.16981,26,2,1,0.1602,2,24
1,0.70086,9,0.16984,27,1,1,0.1602,1,44
1,0.71165,8,0.16987,27,2,1,0.1602,2,58
1,0.61231,10,NaN,28,2,0,0.15403,2,12
1,0.8233,8,0.16995,28,2,1,0.15403,2,31
1,0.80828,9,0.17004,29,2,1,0.15403,1,53
1,0.6869,9,0.15979,29,2,1,0.14787,1,35
1,0.42401,10,NaN,30,1,0,0.14787,2,24
0,0.79264,8,0.1599,30,2,1,0.14787,1,32
1,0.66958,9,0.16994,31,1,1,0.15403,1,38
0,0.82027,9,0.16995,31,1,1,0.15403,2,15
1,0.77911,8,0.1699,32,2,1,0.1602,2,3
1,0.9279,8,0.16993,32,1,1,0.1602,2,23
1,0.7608,9,0.17015,33,2,1,0.1602,1,6
1,0.5037,10,NaN,33,2,0,0.15403,1,25
1,0.65387,10,NaN,34,2,0,0.15403,2,47
1,0.59329,10,NaN,34,1,0,0.15403,1,53
1,0.72559,9,0.16937,35,1,1,0.15095,1,58
1,0.50892,10,NaN,35,1,0,0.15095,1,17
0,0.77116,9,0.16932,36,2,1,0.15095,2,58
1,0.45861,10,NaN,36,2,0,0.15403,2,23
0,0.83947,9,0.16988,37,2,1,0.15403,2,56
1,0.73028,9,0.16992,37,2,1,0.15711,1,12
1,0.70714,8,0.17006,38,2,1,0.15711,2,37
1,0.71793,10,NaN,38,1,0,0.15711,2,59
1,0.8007,10,NaN,39,2,0,0.15403,2,3
1,0.67744,8,0.16989,39,2,1,0.15403,2,54
1,0.75635,8,0.16982,40,2,1,0.15403,2,75
1,0.62124,10,NaN,40,2,0,0.15095,1,69
1,0.598,10,NaN,41,1,0,0.15095,2,58
1,0.7204,8,0.16946,41,2,1,0.15095,2,43
1,0.69178,9,0.15993,42,2,1,0.14787,1,73
0,0.95452,8,0.15986,42,1,1,0.14787,1,54
1,0.64535,9,0.16989,43,1,1,0.15095,1,54
1,0.69219,9,0.16995,43,1,1,0.15095,1,28
1,0.80305,9,0.16983,44,1,1,0.15095,1,20
1,0.72188,9,0.1599,44,2,1,0.14787,1,29
1,0.71056,9,0.15982,45,2,1,0.14787,1,63
1,0.68936,10,NaN,45,2,0,0.14787,2,68
0,0.85035,9,0.15989,46,1,1,0.14479,2,50
1,0.51123,10,NaN,46,1,0,0.14787,1,70
1,0.72786,9,0.15993,47,1,1,0.14787,1,78
1,0.68693,9,0.15993,47,1,1,0.14787,1,62
1,0.74752,9,0.15981,48,2,1,0.14479,1,33
0,0.72651,9,0.15998,48,1,1,0.14479,2,1
1,0.73535,9,0.16017,49,1,1,0.14787,1,74
1,0.45018,10,NaN,49,2,0,0.14787,1,1
1,0.66701,9,0.15992,50,2,1,0.14787,1,64
0,0.64579,9,0.15995,50,2,1,0.14479,2,68
0,0.66657,9,0.15983,51,1,1,0.14787,2,14
1,0.68346,9,0.16992,51,1,1,0.15095,1,74
1,0.66017,10,NaN,52,1,0,0.15095,2,75
1,0.82312,9,0.16984,52,2,1,0.15095,1,23
1,0.636,8,0.15987,53,2,1,0.14787,2,69
1,0.62066,10,NaN,53,2,0,0.14787,1,73
1,0.66569,9,0.15997,54,1,1,0.14787,1,79
1,0.60038,9,0.15993,54,2,1,0.14479,1,7
1,0.72525,8,0.16001,55,1,1,0.14479,2,19
1,0.62198,9,0.15993,55,2,1,0.14479,1,64
1,0.68695,9,0.15986,56,2,1,0.14171,1,74
1,0.63979,9,0.15994,56,1,1,0.14171,1,31
0,0.88256,9,0.16028,57,1,1,0.14171,2,40
1,0.77746,8,0.15993,57,1,1,0.14479,2,40
1,0.5781,10,NaN,58,2,0,0.14479,1,13
0,0.56307,9,0.15991,58,1,1,0.14479,2,16
1,0.61998,8,0.15999,59,2,1,0.14787,2,47
1,0.65071,9,0.16001,59,1,1,0.14787,1,10
0,0.86956,8,0.15998,60,1,1,0.14787,1,78
NaN,NaN,NaN,0.16989,60,1,1,0.15095,1,35
1,0.73101,10,NaN,61,2,0,0.15095,2,28
1,0.58397,10,NaN,61,1,0,0.15095,2,31
1,0.74095,9,0.16997,62,2,1,0.15095,1,15
1,0.66358,9,0.15974,62,2,1,0.14787,1,15
1,0.65643,8,0.15973,63,2,1,0.14787,2,63
1,0.62897,9,0.16007,63,1,1,0.14787,1,45
1,0.6522,8,0.15983,64,2,1,0.14479,2,34
0,0.94097,9,0.15993,64,2,1,0.14479,2,35
1,0.86391,9,0.15998,65,2,1,0.14787,1,45
0,0.68262,9,0.1598,65,1,1,0.14787,2,32
1,0.86548,9,0.16989,66,2,1,0.15095,1,52
1,0.65625,10,NaN,66,2,0,0.15095,1,45
1,0.79521,9,0.1699,67,1,1,0.15095,1,29
1,1.0018,8,0.15972,67,2,1,0.14787,2,70
0,0.61489,9,0.15996,68,1,1,0.14787,2,69
1,0.94562,8,0.16983,68,2,1,0.15095,2,39
1,0.98035,8,0.15984,69,1,1,0.15095,2,57
1,0.57721,10,NaN,69,2,0,0.15095,1,39
1,0.74612,10,NaN,70,2,0,0.14787,2,66
1,0.85287,8,0.15988,70,1,1,0.14787,2,53
0,0.58579,9,0.15991,71,2,1,0.14787,2,22
1,0.97659,9,0.15995,71,1,1,0.14941,1,11
1,0.95143,8,0.15995,72,1,1,0.14941,2,41
NaN,NaN,NaN,NaN,72,1,0,0.14941,2,39
